51,52,52,53,54,54,55,56,57,58,60,61,63,64,66,67,69,70,72,73,75,76,78,79,81,82,83,85,86,87,88,90,91,92,94,95,96,97,98,98,99,99,100,100,101,101,102,102,103,103,104,104,104,103,103,103,102,102,101,101,100,100,99,99,99,98,98,97,97,96,96,95,95,94,94,94,94,93,93,93,92,92,91,90,90,89,88,87,86,86,85,84,83,82,82,81,80,79,78,78,77,76,75,74,74,73,72,72,72,71,71,71,71,70,70,70,70,69,69,69,69,68,68,68,67,67,67,67,66,66,66,66,65,65,65,65,64,64,64,64,63,63,63,63,62,62,62,62,61,61,61,61,60,60,60,59,59,59,59,58,58,58,58,57,57,57,56,55,55,54,54,54,53,53,53,53,53,52,52,52,52,52,51,51,51,51,51,50,50,50,50,50,49,49,49,49,48,48,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
51,52,52,53,54,54,55,56,57,58,60,61,63,64,66,67,69,70,72,73,75,76,78,79,81,82,83,85,86,87,88,90,91,92,94,95,96,97,98,98,99,99,100,100,101,101,102,102,103,103,104,104,104,103,103,103,102,102,101,101,100,100,99,99,98,98,98,97,97,96,96,95,95,94,94,94,93,93,93,92,92,92,91,90,89,88,88,87,86,85,84,84,83,82,81,80,80,79,78,77,76,76,75,74,73,72,72,71,71,70,70,70,70,69,69,69,68,68,68,68,67,67,67,67,66,66,66,66,65,65,65,65,64,64,64,64,63,63,63,63,62,62,62,62,61,61,61,60,60,60,60,59,59,59,59,58,58,58,58,57,57,57,56,56,56,56,55,55,54,53,53,53,53,53,52,52,52,52,52,52,51,51,51,51,51,50,50,50,50,50,49,49,49,49,49,48,48,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
51,52,52,53,54,54,55,56,57,58,60,61,63,64,66,67,69,70,72,73,75,76,78,79,81,82,83,85,86,87,88,90,91,92,94,95,96,97,98,98,99,99,100,100,101,101,102,102,103,103,104,104,104,103,103,102,102,102,101,101,100,100,99,99,98,98,98,97,97,96,96,95,95,94,94,93,93,93,92,92,91,91,90,89,89,88,87,86,86,85,84,83,82,82,81,80,79,78,78,77,76,75,74,74,73,72,71,70,70,69,69,69,68,68,68,68,67,67,67,67,66,66,66,66,65,65,65,65,64,64,64,64,63,63,63,63,62,62,62,62,61,61,61,60,60,60,60,59,59,59,59,58,58,58,58,57,57,57,56,56,56,56,55,55,55,55,54,54,54,53,53,53,52,52,52,52,52,51,51,51,51,51,50,50,50,50,50,49,49,49,49,49,49,48,48,48,48,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
51,52,52,53,54,54,55,56,57,58,60,61,63,64,66,67,69,70,72,73,75,76,78,79,81,82,83,85,86,87,88,90,91,92,94,95,96,97,98,98,99,99,100,100,101,101,102,102,103,103,104,104,104,103,103,102,102,102,101,101,100,100,99,99,98,98,97,97,97,96,96,95,95,94,94,93,93,93,92,92,91,91,90,89,88,87,87,86,85,84,83,83,82,81,80,79,79,78,77,76,75,75,74,73,72,71,71,70,69,68,68,68,67,67,67,67,66,66,66,66,65,65,65,65,64,64,64,64,63,63,63,63,62,62,62,62,61,61,61,60,60,60,60,59,59,59,59,58,58,58,58,57,57,57,56,56,56,56,55,55,55,55,54,54,54,54,53,53,53,52,52,52,52,52,51,51,51,51,51,51,50,50,50,50,50,49,49,49,49,49,48,48,48,48,48,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
51,52,52,53,54,54,55,56,57,58,60,61,63,64,66,67,69,70,72,73,75,76,78,79,81,82,83,85,86,87,88,90,91,92,94,95,96,97,98,98,99,99,100,100,101,101,102,102,103,103,104,104,104,103,103,102,102,101,101,101,100,100,99,99,98,98,97,97,97,96,96,95,95,94,94,93,93,93,92,92,91,90,89,88,88,87,86,85,84,84,83,82,81,80,80,79,78,77,76,76,75,74,73,72,72,71,70,69,68,68,67,67,67,67,66,66,66,66,65,65,65,64,64,64,64,63,63,63,63,62,62,62,62,61,61,61,61,60,60,60,60,60,59,59,59,59,58,58,58,58,57,57,57,56,56,56,56,55,55,55,55,54,54,54,53,53,53,53,52,52,52,52,52,52,51,51,51,51,51,51,50,50,50,50,50,49,49,49,49,49,48,48,48,48,48,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
51,52,52,53,54,54,55,56,57,58,60,61,63,64,66,67,69,70,72,73,75,76,78,79,81,82,83,85,86,87,88,90,91,92,94,95,96,97,98,98,99,99,100,100,101,101,102,102,103,103,104,104,104,103,103,102,102,101,101,101,100,100,99,99,98,98,97,97,97,96,96,95,95,94,94,93,93,93,92,92,91,90,89,88,87,86,85,85,84,83,82,81,81,80,79,78,77,77,76,75,74,73,73,72,71,70,69,69,68,67,67,66,66,66,66,65,65,65,65,64,64,64,64,63,63,63,63,62,62,62,61,61,61,61,60,60,60,60,59,59,59,59,59,59,59,58,58,58,58,57,57,57,56,56,56,56,55,55,55,55,54,54,54,53,53,53,53,52,52,52,52,52,52,52,51,51,51,51,51,50,50,50,50,50,50,49,49,49,49,49,48,48,48,48,48,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
51,52,52,53,54,54,55,56,57,58,60,61,63,64,66,67,69,70,72,73,75,76,78,79,81,82,83,85,86,87,88,90,91,92,94,95,96,97,98,98,99,99,100,100,101,101,102,102,103,103,104,104,104,103,103,102,102,101,101,101,100,100,99,99,98,98,97,97,96,96,96,95,95,94,94,93,93,93,92,92,91,90,89,88,87,86,85,84,83,82,82,81,80,79,78,78,77,76,75,74,74,73,72,71,70,70,69,68,67,66,66,66,66,65,65,65,64,64,64,64,63,63,63,63,62,62,62,62,61,61,61,61,60,60,60,60,59,59,59,59,58,58,58,58,58,58,58,57,57,57,57,56,56,56,56,55,55,55,55,54,54,54,53,53,53,53,52,52,52,52,52,52,52,52,51,51,51,51,51,50,50,50,50,50,49,49,49,49,49,49,48,48,48,48,48,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
51,52,52,53,54,54,55,56,57,58,60,61,63,64,66,67,69,70,72,73,75,76,78,79,81,82,83,85,86,87,88,90,91,92,94,95,96,97,98,98,99,99,100,100,101,101,102,102,103,103,104,104,104,103,103,102,102,101,101,100,100,100,99,99,98,98,97,97,96,96,96,95,95,94,94,94,93,93,92,91,90,90,88,87,86,85,84,83,82,82,81,80,79,79,78,77,76,75,75,74,73,72,71,71,70,69,68,67,67,66,65,65,65,65,64,64,64,64,63,63,63,63,62,62,62,61,61,61,61,60,60,60,60,59,59,59,59,58,58,58,58,58,58,58,58,58,57,57,57,57,56,56,56,56,55,55,55,55,54,54,54,53,53,53,53,52,52,52,52,51,51,51,51,51,51,51,51,51,51,50,50,50,50,50,49,49,49,49,49,49,48,48,48,48,48,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
51,52,52,53,54,54,55,56,57,58,60,61,63,64,66,67,69,70,72,73,75,76,78,79,81,82,83,85,86,87,88,90,91,92,94,95,96,97,98,98,99,99,100,100,101,101,102,102,103,103,104,104,104,103,103,102,102,101,101,100,100,100,99,99,98,98,97,97,96,96,96,95,95,94,94,94,93,93,92,91,90,89,88,87,86,85,84,83,82,81,80,79,79,78,77,76,75,75,74,73,72,71,71,70,69,68,68,67,66,65,65,65,64,64,64,63,63,63,63,62,62,62,62,61,61,61,61,60,60,60,60,59,59,59,58,58,58,58,57,57,57,57,57,57,57,57,57,57,57,56,56,56,56,55,55,55,54,54,54,54,53,53,53,53,52,52,52,52,51,51,51,51,51,51,51,51,51,51,51,50,50,50,50,50,49,49,49,49,49,48,48,48,48,48,48,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
51,52,52,53,54,54,55,56,57,58,60,61,63,64,66,67,69,70,72,73,75,76,78,79,81,82,83,85,86,87,88,90,91,92,94,95,96,97,98,98,99,99,100,100,101,101,102,102,103,103,103,104,104,103,103,102,102,101,101,100,100,100,99,99,98,98,97,97,97,96,96,95,95,95,94,94,93,93,92,91,90,89,88,87,86,85,84,83,82,80,80,79,78,77,76,76,75,74,73,72,72,71,70,69,68,68,67,66,65,64,64,64,64,63,63,63,63,62,62,62,61,61,61,61,60,60,60,60,59,59,59,59,58,58,58,58,57,57,57,57,56,56,56,56,56,56,56,56,56,56,56,56,55,55,55,54,54,54,54,53,53,53,53,52,52,52,52,51,51,51,51,51,51,51,51,51,51,51,51,50,50,50,50,50,49,49,49,49,49,48,48,48,48,48,48,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
51,52,52,53,54,54,55,56,57,58,60,61,63,64,66,67,69,70,72,73,75,76,78,79,81,82,83,84,86,87,88,90,91,92,94,95,96,97,98,98,99,99,100,100,101,101,101,102,102,103,103,104,104,103,103,102,102,101,101,100,100,100,99,99,98,98,97,97,97,96,96,95,95,95,94,94,93,92,91,91,90,89,88,87,86,84,83,82,81,80,79,78,77,77,76,75,74,73,73,72,71,70,69,69,68,67,66,65,65,64,64,63,63,63,62,62,62,62,61,61,61,61,60,60,60,60,59,59,59,58,58,58,58,57,57,57,57,56,56,56,56,56,56,56,56,56,56,56,56,56,56,55,55,55,54,54,54,54,53,53,53,53,52,52,52,52,51,51,51,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,49,49,49,49,49,48,48,48,48,48,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
51,52,52,53,54,54,55,56,57,58,60,61,63,64,66,67,69,70,72,73,75,76,78,79,81,82,83,84,86,87,88,90,91,92,94,95,96,97,98,98,99,99,100,100,101,101,101,102,102,103,103,104,103,103,103,102,102,101,101,100,100,100,99,99,98,98,98,97,97,96,96,95,95,95,94,94,93,92,91,90,89,88,87,86,85,84,83,82,81,80,79,78,77,76,75,74,74,73,72,71,70,70,69,68,67,66,66,65,64,63,63,63,62,62,62,62,61,61,61,60,60,60,60,59,59,59,59,58,58,58,58,57,57,57,57,56,56,56,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,54,54,54,54,53,53,53,53,52,52,52,51,51,51,51,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,49,49,49,49,49,48,48,48,48,48,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
51,52,52,53,54,54,55,56,57,58,60,61,63,64,66,67,69,70,72,73,75,76,78,79,81,82,83,84,86,87,88,90,91,92,94,95,96,97,98,98,99,99,100,100,101,101,101,102,102,103,103,104,103,103,103,102,102,101,101,100,100,100,99,99,98,98,98,97,97,96,96,96,95,95,94,94,93,92,91,90,89,88,87,86,85,84,83,82,81,80,79,78,76,75,75,74,73,72,71,71,70,69,68,67,67,66,65,64,63,63,62,62,62,61,61,61,61,60,60,60,60,59,59,59,58,58,58,58,57,57,57,57,56,56,56,56,55,55,55,55,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,53,53,53,53,52,52,52,51,51,51,51,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,49,49,49,49,49,48,48,48,48,48,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
51,52,52,53,54,54,55,56,57,58,60,61,63,64,66,67,69,70,72,73,75,76,78,79,81,82,83,84,86,87,88,90,91,92,94,95,96,97,98,98,99,99,100,100,101,101,101,102,102,103,103,104,103,103,103,102,102,101,101,101,100,100,99,99,99,98,98,97,97,96,96,96,95,95,94,93,92,92,91,90,89,88,87,86,85,84,83,82,80,79,78,77,76,75,74,73,72,72,71,70,69,68,68,67,66,65,64,64,63,62,62,61,61,61,61,60,60,60,59,59,59,59,58,58,58,58,57,57,57,57,56,56,56,55,55,55,55,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,53,53,53,53,52,52,52,51,51,51,51,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,49,49,49,49,49,48,48,48,48,48,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
51,51,52,53,54,54,55,56,57,58,59,61,63,64,66,67,69,70,72,73,75,76,78,79,80,82,83,84,86,87,88,90,91,92,93,95,96,97,98,98,98,99,99,100,100,101,101,102,102,103,103,104,104,103,103,102,102,101,101,101,100,100,99,99,99,98,98,97,97,97,96,96,95,95,94,93,92,91,90,89,89,88,87,86,84,83,82,81,80,79,78,77,76,75,74,73,72,71,70,69,68,68,67,66,65,65,64,63,62,61,61,61,60,60,60,60,59,59,59,59,58,58,58,57,57,57,57,56,56,56,56,55,55,55,55,54,54,54,54,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,52,52,52,52,51,51,51,51,50,50,50,50,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,48,48,48,48,48,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
51,51,52,53,54,54,55,56,57,58,59,61,62,64,65,67,68,70,72,73,75,76,78,79,80,82,83,84,85,87,88,89,91,92,93,94,96,97,97,98,98,99,99,100,100,101,101,102,102,103,103,104,103,103,103,102,102,102,101,101,100,100,99,99,99,98,98,97,97,97,96,96,95,95,94,93,92,91,90,89,88,87,86,85,84,83,82,81,80,79,78,77,76,75,74,72,71,70,69,69,68,67,66,65,65,64,63,62,61,61,60,60,60,60,59,59,59,58,58,58,58,57,57,57,57,56,56,56,55,55,55,55,54,54,54,54,53,53,53,53,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,51,51,51,51,50,50,50,50,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,48,48,48,48,48,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
51,51,52,53,54,54,55,56,57,58,59,61,62,64,65,67,68,70,71,73,74,76,78,79,80,81,83,84,85,87,88,89,90,92,93,94,96,97,97,98,98,99,99,100,100,101,101,102,102,102,103,103,103,103,103,102,102,102,101,101,100,100,100,99,99,98,98,98,97,97,96,96,95,94,93,93,92,91,90,89,88,87,86,85,84,83,82,81,80,79,77,76,75,74,73,72,71,70,69,68,67,66,66,65,64,63,62,62,61,60,60,59,59,59,59,58,58,58,58,57,57,57,56,56,56,56,55,55,55,55,54,54,54,54,53,53,53,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,51,51,51,51,50,50,50,50,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,48,48,48,48,48,48,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
51,51,52,53,54,54,55,56,56,58,59,61,62,64,65,67,68,70,71,73,74,76,77,79,80,81,83,84,85,86,88,89,90,92,93,94,95,96,97,97,98,98,99,99,100,100,101,101,102,102,103,103,103,103,103,102,102,102,101,101,100,100,100,99,99,98,98,98,97,97,96,96,95,94,93,92,91,90,90,89,88,87,86,85,84,83,81,80,79,78,77,76,75,74,73,72,71,70,69,68,67,66,65,64,63,63,62,61,60,59,59,59,59,58,58,58,57,57,57,57,56,56,56,56,55,55,55,54,54,54,54,53,53,53,53,52,52,52,52,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,50,50,50,49,49,49,49,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
